video_url,transcript_summary,misinfo_label,misinfo_reason,treatment_mentioned,is_aad_approved
https://www.tiktok.com/@dermarkologist/video/7469129168341519646,"# Summary

This TikTok video breaks down a complete skincare routine featuring specific products designed to address redness, irritation, and aging, with the creator emphasizing that each product serves a targeted purpose—from sulfur cleansers and magnesium mists for calming inflammation, to vitamin C serums for brightening and collagen production, and peptide serums for anti-aging benefits. The overall message is that a strategic, multi-step routine using complementary products can effectively treat acne-prone and sensitive skin while promoting long-term skin health.",no,Recommends AAD-approved treatment only,sulfur,yes
https://www.tiktok.com/@drdrayzday/video/7402390501388766495,"# Summary

The creator pokes a hole in a stubborn acne lesion on their nose with a disinfected tool, then applies a pimple patch, arguing that creating an opening allows the patch to extract the contents more effectively than it could without an entry point.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@drabby6/video/7615823919169211678,"# Summary

The creator demonstrates a magnesium micro-dart patch applied to a back pimple, claiming it reduces swelling and eliminates acne within a few days through a chemical reaction that turns the acne black. They rate the product 10 out of 10 based on the visible results shown.",no,Progress/transformation content without treatment claim,none,na
https://www.tiktok.com/@natalie_oneillll/video/7624942551404924182,"# Summary

The video emphasizes that acne is a common, normal condition that shouldn't cause embarrassment or shame, as it affects most people at some point in their lives. The creator stresses that acne doesn't define your worth as a person and encourages people to seek treatment if desired while accepting themselves regardless.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@sparklesandskin/video/7622364311159098646,"I don't see a skincare or acne-related transcript in your message. The text you provided (""I think I'm gonna die in this house"") appears to be a single unrelated statement. Could you please share the actual TikTok video transcript you'd like me to summarize?",not_acne_content,Transcript summary failed — insufficient content,none,na
https://www.tiktok.com/@drspf/video/7309161789420326190,"# Summary

The main advice is to **shampoo and condition your hair first** when showering, before washing your face and body, because conditioning product residue left on the face can cause acne and breakouts. The creator contrasts their clear skin (from washing hair first) with a friend's acne problem (who washed his face before shampooing), attributing the difference to the order of their shower routine.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@dermdoctor/video/7619112912774384927,I don't see a skincare or acne-related transcript in the text you provided. The passage appears to be song lyrics or a narrative poem about someone going into the woods at sunset. Could you share the correct skincare video transcript you'd like me to summarize?,not_acne_content,Transcript summary failed — insufficient content,none,na
https://www.tiktok.com/@gabvasile/video/7436551156144475438,I don't see a skincare video transcript in your message—it just contains a single phrase that doesn't relate to acne or skincare advice. Could you provide the full transcript you'd like me to summarize?,not_acne_content,Transcript summary failed — insufficient content,none,na
https://www.tiktok.com/@dermdoctor/video/7348114389897153835,"# Summary

A 30-year-old shares their comprehensive 8-step skincare routine designed to minimize pores and address aging, which includes steaming, double cleansing, pore pads, serums, tretinoin, and various creams applied to the face, neck, ears, and chest. The creator emphasizes thorough product application across often-neglected areas like earlobes and neck to address signs of aging in these regions.",no,Recommends AAD-approved treatment only,tretinoin,yes
https://www.tiktok.com/@dr.tomassian/video/7328223646600809774,"I don't see a transcript to summarize. You mentioned there should be a TikTok acne/skincare video transcript, but only the phrase ""Thank you for watching!"" was provided. 

Could you please share the full transcript you'd like me to summarize?",not_acne_content,Transcript summary failed — insufficient content,none,na
https://www.tiktok.com/@denverskindoc/video/7312922069078068526,"I don't have the actual transcript content to summarize. You've provided a title or header (""Filming Skinflintzer's skin in real life. Secret."") but not the video's dialogue or text content.

Could you please share the actual transcript? That way I can give you an accurate 1-2 sentence summary of the skincare advice or main claim.",not_acne_content,Transcript summary failed — insufficient content,none,na
https://www.tiktok.com/@drspf/video/7616092827944013087,"I don't see a complete TikTok transcript in your message—it appears to cut off at ""But you're so full."" Could you please share the full transcript so I can summarize the acne/skincare advice for you?",not_acne_content,Transcript summary failed — insufficient content,none,na
https://www.tiktok.com/@imhannahcho/video/7628655465043348767,"# Summary

The video exposes that a popular skincare influencer uses heavy filters on their content, revealing that their seemingly flawless skin is artificially enhanced—not a result of actual skincare products or routines.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@drmadalyn/video/7626509169113287950,"# Summary

The creator improved their skin texture by using exfoliating ingredients like retinol, glycolic acid, and lactic acid, and by avoiding products with pore-clogging ingredients—a practice they emphasize is still relevant despite some claiming it's outdated.",no,Recommends AAD-approved treatment only,retinol,yes
https://www.tiktok.com/@soulsnatcheralice/video/7628300509413231886,"I don't see a skincare or acne-related transcript in your message. The text you've provided appears to be just a short personal statement about self-confidence, with no skincare advice or claims. Could you please share the actual skincare video transcript you'd like me to summarize?",not_acne_content,Transcript summary failed — insufficient content,none,na
https://www.tiktok.com/@milkydew/video/7626841721845992734,"I don't see any skincare or acne advice in this transcript. The text appears to be a repeated affirmation of being ""fine"" rather than a skincare video—it may be a comedic or emotional TikTok unrelated to acne treatment.",not_acne_content,Transcript summary failed — insufficient content,none,na
